course_title,url,site,star_rating
Resumen de operaciones I: Una mirada real a los mercados de opciones y futuros,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,Udemy,1
¡Opciones sobre acciones avanzadas para inversores de capital serios!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,Udemy,2
Operar con opciones binarias por diversión y ganancias,https://www.udemy.com/trading-binary-options-for-fun-and-profit/,Udemy,3
CFA: Acelera tu carrera en Finanzas,https://www.udemy.com/cfapreparebetter/,Udemy,2
Cómo ser un trader de Forex rentable,https://www.udemy.com/making-money-in-forex-market/,Udemy,1
Panel de Excel: Panel de Excel interactivo y gráficos,https://www.udemy.com/interactive-charts-in-excel/,Udemy,2
Contabilidad 101: Aprenda a realizar pronósticos financieros empresariales en 60 minutos,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,Udemy,3
El ciclo de vida de la negociación de valores,https://www.udemy.com/the-securities-trade-lifecycle/,Udemy,3
Duplique su cuenta de Forex utilizando el robot de trading MAGIC MA,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,Udemy,2
Análisis técnico 101: Cómo obtener ganancias durante las caídas del mercado,https://www.udemy.com/profit-from-stock-market-crashes-the-short-selling-strategy/,Udemy,3
Contabilidad avanzada para banca de inversión,https://www.udemy.com/advanced-accounting-for-investment-banking/,Udemy,2
Invertir en acciones con 10 reglas sencillas,https://www.udemy.com/value-investing-rules/,Udemy,1
Capital de riesgo. ¿Qué es y por qué es importante?,https://www.udemy.com/venture-capital-sector-overview-what-is-it-and-why-it-matters-to-you/,Udemy,2
Valoración del flujo de caja: Desarrolle su cultura financiera,https://www.udemy.com/financial-literacy-basics/,Udemy,1
Trading independiente de dirección: estrategia para operadores de Forex de élite,https://www.udemy.com/direction-independ-trading-elite-traders-forex-strategy/,Udemy,3
¡Cómo convertirse en analista financiero desde cero!,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/,Udemy,1
Primeros pasos para operar en el mercado Forex: Análisis técnico,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,Udemy,1
Análisis financiero: Comparar el rendimiento de las empresas,https://www.udemy.com/financial-performance-analysis/,Udemy,1
Forex para principiantes: Trading de Forex fácil para principiantes,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/,Udemy,3
Conceptos básicos del crowdfunding de inversión (también conocido como crowdfunding de acciones),https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/,Udemy,1
Lea los estados financieros como un profesional,https://www.udemy.com/read-financial-statements-in-5-minutes/,Udemy,2
10 números que todo dueño de negocio debería conocer,https://www.udemy.com/10-numbers-every-business-owner-should-know/,Udemy,1
Aprenda a operar con oro en 2017,https://www.udemy.com/learn-how-to-trade-gold-in-2017/,Udemy,1
NIC 18 - Ingresos,https://www.udemy.com/ias-18-revenue/,Udemy,1
Trading de Forex: Curso de fin de día sobre trading de Forex con alto retorno de la inversión,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/,Udemy,2
Recaudar fondos de forma sencilla: un plan de financiación colectiva,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/,Udemy,3
Fundamentos de contabilidad para propietarios de empresas,https://www.udemy.com/fundamentals-of-accounting-for-business-owners/,Udemy,2
Análisis práctico de estados financieros,https://www.udemy.com/practical-financial-statement-analysis/,Udemy,1
Gestión de Forex: Estudio detallado para los exámenes CA/CS/CFA,https://www.udemy.com/international-finance-a-comprehensive-study/,Udemy,1
Análisis de estados financieros 101: Cómo encontrar errores,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,Udemy,1
Certificación de Gerente Profesional de Riesgos (PRM): Nivel 1,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/,Udemy,2
Impuestos internacionales - Impuestos más allá de las fronteras,https://www.udemy.com/international-tax-course-intermediate-level/,Udemy,1
El curso completo de análisis de estados financieros,https://www.udemy.com/the-complete-financial-statement-analysis-course/,Udemy,3
Funciones avanzadas de Excel,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/,Udemy,2
Trading de valores de acciones de centavo y patrones gráficos (paquete de 2 cursos),https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/,Udemy,2
Análisis de velas para traders profesionales,https://www.udemy.com/testing-candlesticks/,Udemy,2
Construya una carrera en el trading de Forex: aprenda análisis fundamental,https://www.udemy.com/build-a-career-in-forex-trading-learn-fundamental-analysis/,Udemy,2
Modelado financiero: Construya un modelo completo de valoración de flujo de caja descontado (DCF),https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/,Udemy,3
Modelado financiero práctico (con 6 plantillas de Excel),https://www.udemy.com/financial-modelling-in-excel/,Udemy,2
Gestión Bancaria Avanzada CAIIB (Parte I),https://www.udemy.com/statistics-regression-analysis/,Udemy,3
Inversión en bolsa: Análisis fundamental no financiero,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/,Udemy,1
Aprenda a jugar al juego CashFlow,https://www.udemy.com/learn-how-to-play-cashflow-game/,Udemy,1
Fundamentos de las finanzas empresariales,https://www.udemy.com/basics-of-business-finance/,Udemy,3
Contabilidad simplificada 2,https://www.udemy.com/accounting-made-easy-2/,Udemy,2
"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,Udemy,1
Aprende a invertir practicando,https://www.udemy.com/aprende-a-invertir-practicando/,Udemy,1
Trading con retrocesos de Fibonacci,https://www.udemy.com/trading-con-retrocesos-de-fibonacci/,Udemy,2
Mit Finanzwissen zu besserem Unternehmertum,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/,Udemy,1
Como hacer empresa en 10 sesiones prácticas,https://www.udemy.com/finanzas-para-principiantes/,Udemy,1
"Ø§Ù""ÙØØ§Ø³Ø¨Ø© Ù""Ù""Ø¥Ø¯Ø§Ø±ÙÙÙ Ù ØºÙØ± Ø§Ù""ÙØØ§Ø³Ø¨ÙÙ",https://www.udemy.com/accounting-for-non-accountants-trendcast/,Udemy,1
æ ªå¼æè³ã§æ¬å½ã®ãã¡ã³ãã¡ã ³ã¿ã«åaeãã§ããããã«ãªã,https://www.udemy.com/jun-sakai-trading-course3/,Udemy,1
Curso de Trading práctico basado en casos reales,https://www.udemy.com/trading-practico/,Udemy,2
Curso Avanzado de Trading,https://www.udemy.com/curso-avanzado-de-trading/,Udemy,2
Tutorial de MQL4 Golden Goose,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/,Udemy,3
Análisis de Concesión de Crédito,https://www.udemy.com/estacio-analise-de-concessao-de-credito/,Udemy,1
Análisis técnico utilizando la teoría de ondas de Elliott,https://www.udemy.com/technical-analysis-using-elliott-wave-theory/,Udemy,1
Los fundamentos del análisis de volumen,https://www.udemy.com/volume-analysis-basis/,Udemy,1
Curso intensivo sobre el coste del capital y la estructuración del capital,https://www.udemy.com/crash-course-on-cost-of-capital-and-capital-structuring/,Udemy,3
Contabilidad empresarial simplificada,https://www.udemy.com/accounting-level-1-course/,Udemy,3
Construya un modelo DCF desde cero,https://www.udemy.com/build-a-dcf-model/,Udemy,1
"Multiplica tus ganancias con la inversión en valor. https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,Todos los niveles,4.5 horas,2015-07-23T00:08:33Z
874284,Análisis semanal de Forex de Baraq FX",https://www.udemy.com/weekly-forex-analysis-by-baraq-adnan/,Udemy,3
Análisis técnico: un enfoque práctico para la entrada en el mercado,https://www.udemy.com/learn-technical-analysis/,Udemy,1
Dominando el análisis técnico: Cómo maximizar las ganancias del trading,https://www.udemy.com/mastering-technical-analysis/,Udemy,3
La guía completa para el trading profesional con ondas de Elliott,https://www.udemy.com/practical-trading-trade-stocks-forex-with-elliott-wave/,Udemy,3
Una guía completa para convertirse en trader en el mercado Forex,https://www.udemy.com/make-a-living-with-forex/,Udemy,1
Bolsa de valores para principiantes: kit completo de herramientas para principiantes,https://www.udemy.com/complete-stock-market-starter-toolkit-for-beginners/,Udemy,4
Curso de opciones binarias para principiantes,https://www.udemy.com/beginners-binary-options-trading-course/,Udemy,2
Análisis técnico 101: Secretos del trading revelados,https://www.udemy.com/secrets-of-stock-market-trading-revealed/,Udemy,2
Forex: ¿Qué es una tendencia y cuándo es fuerte y confiable?,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/,Udemy,3
Análisis de trading de volatilidad con R,https://www.udemy.com/volatility-trading-analysis-with-r/,Udemy,2
Cómo sacar provecho de la volatilidad del mercado de valores,https://www.udemy.com/how-to-trade-stock-market-volatility/,Udemy,1
Despierta al Contador que llevas dentro | Domina los fundamentos de la contabilidad,https://www.udemy.com/enlightened-accountant-master-accounting-basics-in-no-time/,Udemy,2
TE PAGAREMOS POR COMERCIAR CON NOSOTROS,https://www.udemy.com/trade-forex-the-professional-way-by-trading-live-with-us/,Udemy,3
Trading situacional: estrategia de opciones probada para cualquier escenario,https://www.udemy.com/situationaltrading/,Udemy,3
Gestión de cartera para exámenes CA/CS/CFA,https://www.udemy.com/portfolio-management-quantitative-techniques/,Udemy,1
Trading algorítmico en MATLAB: interfaz gráfica de la aplicación WFAToolbox (Finanzas),https://www.udemy.com/algorithmic-trading-with-matlab-wfatoolbox/,Udemy,3
Encontrar una cantidad ilimitada de inversores,https://www.udemy.com/accredited-investors/,Udemy,1
Contabilidad simplificada,https://www.udemy.com/accounting-made-easy/,Udemy,2
Bitcoin en perspectiva. Parte I.,https://www.udemy.com/bitcoin-visually-part-i/,Udemy,1
Aprenda y domine los conceptos básicos de las finanzas,https://www.udemy.com/finance-101/,Udemy,2
FOREX: Aprenda a operar con patrones avanzados,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/,Udemy,1
Dominando el mercado: (Análisis técnico + velas japonesas),https://www.udemy.com/mastering-the-market-volume-i/,Udemy,1
Dominando el trading contratendencia: Patrón de trading de alta rentabilidad,https://www.udemy.com/mastering-countertrend-trading/,Udemy,3
Repaso del examen 1 - Contabilidad gerencial (U de H),https://www.udemy.com/exam-1-review-mgr-acct/,Udemy,3
* Un enfoque integrado de los fundamentos de la contabilidad,https://www.udemy.com/an-integrated-approach-to-the-fundamentals-of-accounting/,Udemy,2
Familiarícese con la calculadora CFA,https://www.udemy.com/cfa-calculator/,Udemy,3
Fundamentos del modelo financiero: aprenda las habilidades esenciales,https://www.udemy.com/financial-model-fundamentals-learn-the-essential-skills/,Udemy,3
Forex: Trading de noticias económicas,https://www.udemy.com/forex-economic-news-trading/,Udemy,3
Análisis de inversiones inmobiliarias | Modelado financiero,https://www.udemy.com/real-estate-financial-modeling/,Udemy,3
Forex para principiantes: una guía para operar con divisas,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/,Udemy,2
Aumente su puntuación de crédito a 800 o más....,https://www.udemy.com/raise-your-credit-score-to-800-or-more/,Udemy,1
Técnicas de presupuestación para la gestión financiera,https://www.udemy.com/learn-cash-budgeting-techniques/,Udemy,1
Cómo matar la divergencia en Forex: cómo operar con precisión,https://www.udemy.com/forex-killing-divergence-how-to-trade-with-precision/,Udemy,3
Gestión del capital de trabajo para los exámenes CA/CFA/CPA,https://www.udemy.com/working-capital-management/,Udemy,2
Análisis de riesgos - Presupuesto de capital para exámenes CA/CS/CFA,https://www.udemy.com/risk-analysis-in-capital-budgeting/,Udemy,2
Finanzas corporativas 101: Análisis de estados financieros y ratios,https://www.udemy.com/corp-fin-101-fsa-ratios/,Udemy,2
Dominando las opciones de futuros para principiantes: ¡Tus 5 mejores jugadas!,https://www.udemy.com/mastering-futures-options-for-beginners-your-top-10-plays/,Udemy,2
"Negociación de opciones profesionales, simplificada",https://www.udemy.com/optionstrading/,Udemy,3
"Conceptos de opciones avanzadas: probabilidad, griegos y simulación",https://www.udemy.com/advanced-options-analysis/,Udemy,1
Fundamentos de contabilidad: un estudio completo,https://www.udemy.com/fundamentals-of-accounting-a-complete-study/,Udemy,3
Estudios de caso en macroeconomía,https://www.udemy.com/case-studies-in-macro-economics/,Udemy,1
Mi estrategia de Forex que me permite ganar consistentemente una y otra vez,https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/,Udemy,3
Comprender los bancos y los mercados financieros,https://www.udemy.com/the-banking-fundamentals-course/,Udemy,1
Análisis técnico de acciones con Python,https://www.udemy.com/stock-technical-analysis-with-python/,Udemy,2
¡Cómo convertirse en contador desde cero!,https://www.udemy.com/the-udemy-case-study/,Udemy,1
Cómo invertir en oro,https://www.udemy.com/howtoinvestingold/,Udemy,1
Automatiza tus finanzas,https://www.udemy.com/automate-your-personal-finances/,Udemy,2
Maestría en Contabilidad y Finanzas para Gerentes (Examen MS04 de IGNOU),https://www.udemy.com/dividend-decision-a-comprehensive-study/,Udemy,3
Contabilidad simplificada: una guía rápida de contabilidad financiera,https://www.udemy.com/accounting-made-easy-a-quick-guide-to-financial-accounting/,Udemy,2
Capacitación sobre futuros y materias primas (conceptos básicos),https://www.udemy.com/commodity/,Udemy,2
Contabilidad de costos Teoría y práctica del costeo marginal,https://www.udemy.com/marginal-costing-theory-and-practice/,Udemy,2
